timestep,reward,baseline_cost,agent_cost,clip_pen,house_1_battery_P,house_1_pv_P,house_1_electrical_load_P,house_1_battery_SOC,house_1_heatpump_el_P,house_1_thermal_storage_SOC_th
2015-11-25 16:30:00,-0.06679556219798326,-0.022031490839381142,-0.07071264925308934,1.8114403784275055,0.0,0.0,0.13518070361556186,0.0,0.875,0.17990990630653536
2015-11-25 16:45:00,0.0038830684043679627,-0.022540860204834076,-0.009846951253381305,0.8810840547084808,0.0,0.0,0.1406707321911615,0.0,0.0,0.13577611742556148
2015-11-25 17:00:00,0.0035942311907990465,-0.02321082279734913,-0.010391904089860782,0.92246875166893,0.0,0.0,0.14845577271229687,0.0,0.0,0.09119743147925521
2015-11-25 17:15:00,0.002816426354046964,-0.023949425551662618,-0.011081757680548698,1.0051241517066956,0.0,0.0,0.15831082400783852,0.0,0.0,0.04650752126661584
2015-11-25 17:30:00,0.002085276269640106,-0.024798406246463976,-0.01188186184509093,1.083126813173294,0.0,0.0,0.16974088350129898,0.0,0.0,0.0017063867876433664
2015-11-25 17:45:00,-0.06858060105181801,-0.025713665152019304,-0.07399811635394565,2.0296149849891663,0.0,0.0,0.18211594791350924,0.0,0.875,0.16896260000117974
2015-11-25 18:00:00,0.0014620333173539016,-0.02667000263958842,-0.013655321075946218,1.15526482462883,0.0,0.0,0.19507601537066024,0.0,0.0,0.12393901698954107
2015-11-25 18:15:00,0.0011863364669644164,-0.027574232454174733,-0.014531025633988424,1.1856870353221893,0.0,0.0,0.20758608048554889,0.0,0.0,0.07893767883116903
2015-11-25 18:30:00,0.000633059531502455,-0.02840931562577559,-0.015337429831322236,1.2438826262950897,0.0,0.0,0.2191061404474605,0.0,0.0,0.033958585526063595
2015-11-25 18:45:00,-0.06984595449537653,-0.029128003154348242,-0.07727728342201023,2.169667422771454,0.0,0.0,0.22896119174300322,0.0,0.875,0.1991891942471374
2015-11-25 19:00:00,0.001309903198251132,-0.029676746020558645,-0.016547036127323077,1.1819806694984436,0.0,0.0,0.23638623039032963,0.0,0.0,0.1542545906485652
2015-11-25 19:15:00,0.0015748005869647037,-0.02986575778841871,-0.01686203776690658,1.1428919434547424,0.0,0.0,0.24088625381295112,0.0,0.0,0.10976488411532542
2015-11-25 19:30:00,0.0021404449193214124,-0.029802690546073745,-0.016925038094823316,1.0737207531929016,0.0,0.0,0.2417862584974759,0.0,0.0,0.06572007464741803
2015-11-25 19:45:00,0.0035343878936337798,-0.029452894041271726,-0.016701386930719,0.9217119216918945,0.0,0.0,0.23859124186741426,0.0,0.0,0.022120162244843027
2015-11-25 20:00:00,-0.06509149548340655,-0.028816368202026175,-0.07744108427459365,1.646677941083908,0.0,0.0,0.23130120392276624,0.0,0.875,0.188326354512825
2015-11-25 20:15:00,0.007415583564292958,-0.02777509129790177,-0.015472880536343188,0.4886627197265625,0.0,0.0,0.22104115051918838,0.0,0.0,0.14637256125197987
2015-11-25 20:30:00,0.009346318148229038,-0.02666301799767412,-0.014685376437384346,0.26313234120607376,0.0,0.0,0.20979109196263349,0.0,0.0,0.10561999006753221
2015-11-25 20:45:00,0.011193633108055207,-0.025593538476076944,-0.013941972567967188,0.04579328000545502,0.0,0.0,0.19917103668524552,0.0,0.0,0.06606864095948205
2015-11-25 21:00:00,-0.002846416329857465,-0.024664292728955046,-0.02751070905881251,0.0,-0.20243413746356964,0.0,0.19057599194803762,0.010121706873178482,0.0,0.027718513927829338
2015-11-25 21:15:00,-0.09252233351321495,-0.023388747478322924,-0.10716108099153787,0.875,-0.4723166301846504,0.0,0.1835559554087475,0.033737538382411,0.875,0.19938888262001905
2015-11-25 21:30:00,-0.044971283206726574,-0.022156696552302922,-0.0671279797590295,0.0,-0.7818052172660828,0.0,0.17716592214862426,0.07282779924571514,0.0,0.16637752037235512
2015-11-25 21:45:00,-0.06500638014508477,-0.02090513892043532,-0.08591151906552008,0.0,-1.0568015277385712,0.0,0.17050588748314424,0.1256678756326437,0.0,0.1360355405166856
2015-11-25 22:00:00,-0.0804563235627123,-0.019580523600361263,-0.10003684716307357,0.0,-1.2662869691848755,0.0,0.16281084743046115,0.18898222409188747,0.0,0.10836294305301043
2015-11-25 22:15:00,-0.05934696705234409,-0.018556609337675955,-0.07790357639002005,0.0,-0.9586924314498901,0.0,0.15421580269325325,0.23691684566438198,0.0,0.08209177134513233
2015-11-25 22:30:00,-0.010197608406763061,-0.01749259295922439,-0.02769020136598745,0.0,-0.25053855031728745,0.0,0.14503575491110463,0.24944377318024635,0.0,0.05722202539305129
2015-11-25 22:45:00,-0.0769323110149032,-0.016388471912506964,-0.09332078292741017,0.0,-1.1978833377361298,0.0,0.13527070408401523,0.30933794006705284,0.0,0.03375370519676729
2015-11-25 23:00:00,-0.05299885169516875,-0.01527889383561088,-0.06827774553077963,0.0,-0.8499807119369507,0.0,0.1254156527884725,0.3518369756639004,0.0,0.011686810756280355
2015-11-25 23:15:00,-0.11463988818693824,-0.014631767196924328,-0.12052165538386256,0.875,-0.7312673330307007,0.0,0.11547060102447862,0.3884003423154354,0.875,0.19744100512930784
2015-11-25 23:30:00,-0.08169393188042876,-0.013990917879702906,-0.09568484976013167,0.0,-1.261310875415802,0.0,0.10561554972893587,0.4514658860862255,0.0,0.17503091208249213
2015-11-25 23:45:00,-0.10348947146740516,-0.013356345899724361,-0.11684581736712951,0.0,-1.5733754634857178,0.0,0.09585049890184649,0.5301346592605114,0.0,0.15244921973251196
2015-11-26 00:00:00,-0.06118729248794397,-0.012772151502293272,-0.07395944399023724,0.0,-0.9697580337524414,0.0,0.08680545182237626,0.5786225609481335,0.0,0.12969592807936745
2015-11-26 00:15:00,-0.11764778667944309,-0.012220101234837633,-0.12986788791428072,0.0,-1.7771801352500916,0.0,0.07807540638249,0.667481567710638,0.0,0.10677026300460815
2015-11-26 00:30:00,-0.11557525317276728,-0.011750097355093235,-0.1273253505278605,0.0,-1.7484182119369507,0.0,0.07051536703248525,0.7549024783074856,0.0,0.08367222450823414
2015-11-26 00:45:00,-0.10276726403884894,-0.011358990388494366,-0.1141262544273433,0.0,-1.5662947297096252,0.0,0.06408033353813587,0.8332172147929668,0.0,0.060401812590245386
2015-11-26 01:00:00,-0.10893890972323925,-0.011087731092702127,-0.12002664081594137,0.0,-1.6553109884262085,0.0,0.05935530894438262,0.9159827642142773,0.0,0.0369590272506419
2015-11-26 01:15:00,-0.11369820579862469,-0.010904565949246351,-0.121542750496431,0.3060021251440048,-1.6803447157144547,0.0,0.055980291377416495,1.0,0.0,0.013393118038456473
