electrical_baseload_households,thermal_energy_demand_households,electrical_baseload_business,thermal_energy_demand_business,electrical_baseload,thermal_energy_demand,pv_gen_PV_1,pv_gen_PV_2,pv_gen_PV_3,hp_cop_HP_Ground,hp_cop_HP_Air,price_el,co2_el,initial_battery_storage,cost,co2,grid_generator_kW,natural_gas_generator_kW,district_heating_generator_kW,PV_1_pv_generator_kW,PV_2_pv_generator_kW,PV_3_pv_generator_kW,electrical_load_kW,thermal_load_kW,grid_feed-in_kW,battery_storage_kW,DRL_overflow_kW,grid_demand_link_p0_kW,grid_feed-in_link_p0_kW,battery_charge_p0_kW,battery_discharge_p0_kW,HP_Ground_heat_pump_p0_kW,HP_Air_heat_pump_p0_kW,district_heating_p0_kW,DRL_overflow_link_bat_charge_p0_kW,DRL_overflow_link_bat_discharge_p0_kW,grid_demand_link_p1_kW,grid_feed-in_link_p1_kW,battery_charge_p1_kW,battery_discharge_p1_kW,HP_Ground_heat_pump_p1_kW,HP_Air_heat_pump_p1_kW,district_heating_p1_kW,DRL_overflow_link_bat_charge_p1_kW,DRL_overflow_link_bat_discharge_p1_kW,grid_feed-in_kWh,battery_storage_kWh,DRL_overflow_kWh
1.27260662391747,1.9142767562715397,0.83639856975845,0.6584273082343343,2.10900519367592,2.572704064505874,0.0,0.0,0.0,2.5704759935999997,1.9344667519999996,9.940069999999999,189.24,0.0,-238.04096490371074,19121.19424822311,404.168130378844,-0.0,2.572704064504,-0.0,-0.0,-0.0,2.10900519367592,2.572704064505874,-500.0,0.0,99.9396681784,404.168130378844,500.0,-0.0,99.9396681784,-0.0,-0.0,0.0,-0.0,99.9396681784,-404.168130378844,-500.0,0.0,-97.940874814832,0.0,0.0,-0.0,0.0,-99.9396681784,125.0,0.0,999975.0150829554
1.1448059587150201,1.946018590240328,0.7963986381583299,0.6693451079882199,1.94120459687335,2.6153636982285478,0.0,0.0,0.0,2.5764002327999997,1.9388543959999998,9.940069999999999,189.24,0.0,-233.4201236841458,19209.133777424315,406.02692406308,-0.0,2.615363698228,-0.0,-0.0,-0.0,1.94120459687335,2.6153636982285478,-500.0,0.0,97.8717148304,406.02692406308,500.0,-0.0,97.8717148304,-0.0,-0.0,0.0,-0.0,97.8717148304,-406.02692406308,-500.0,0.0,-95.914280533792,0.0,0.0,-0.0,0.0,-97.8717148304,250.0,-0.0,999950.5471542478
1.033805380957005,1.9777604242091162,0.7615986976662301,0.6802629077421055,1.795404078623235,2.6580233319512216,0.0,0.0,0.0,2.582324472,1.94324204,9.940069999999999,189.24,0.0,221.2181423996424,4209.547930175018,88.97797358222401,-0.0,2.658023331952,-0.0,-0.0,-0.0,1.795404078623235,2.6580233319512216,0.0,-85.438918113528,0.0,88.97797358222401,0.0,87.1825695036,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-88.97797358222401,-0.0,-85.438918113528,0.0,0.0,0.0,-0.0,0.0,0.0,250.0,21.359729528382,999950.5471542478
0.939604890643455,2.0095022581779043,0.73239874759814,0.6911807074959911,1.672003638241595,2.7006829656738955,0.0,0.0,0.0,2.5882487111999994,1.947629684,9.940069999999999,189.24,0.0,-237.23212964054986,19136.495472068647,404.49155510608,-0.0,2.700682965672,-0.0,-0.0,-0.0,1.672003638241595,2.7006829656738955,-500.0,85.43883267460988,13.724890317302197,404.49155510608,500.0,-0.0,99.163722992,-0.0,-0.0,0.0,-0.0,13.72489031739012,-404.49155510608,-500.0,0.0,-97.18044853216,0.0,0.0,-0.0,0.0,-13.72489031739012,375.0,-0.0,999947.1159316684
0.870004528373565,2.041244092146693,0.70959878658607,0.7020985072498768,1.579603314959635,2.7433425993965694,0.0,0.0,0.0,2.5941729503999995,1.9520173280000002,9.72587,189.53,0.0,-232.69464816180425,19154.543824097866,404.25354981476,-0.0,2.743342599396,-0.0,-0.0,-0.0,1.579603314959635,2.7433425993965694,-500.0,0.0,99.31229949,404.25354981476,500.0,-0.0,99.31229949,-0.0,-0.0,0.0,-0.0,99.31229949,-404.25354981476,-500.0,0.0,-97.3260535002,0.0,0.0,-0.0,0.0,-99.31229949,500.0,-0.0,999922.2878567959
0.8208042722862301,2.060777528435178,0.69079881873402,0.708817153252268,1.51160309102025,2.769594681687446,0.0,0.0,0.0,2.6038176021999995,1.9591721790000003,9.72587,189.53,0.0,123.74772617386809,2409.338155921517,50.848692152619996,-0.0,2.769594681688,-0.0,-0.0,-0.0,1.51160309102025,2.769594681687446,0.0,-48.350347280368,0.0,50.848692152619996,0.0,49.3370890616,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-50.848692152619996,-0.0,-48.350347280368,0.0,0.0,0.0,-0.0,0.0,0.0,500.0,12.087586820092,999922.2878567959
0.789004106766375,2.080310964723663,0.67479884609397,0.7155357992546592,1.4638029528603451,2.7958467639783224,0.0,0.0,0.0,2.613462253999999,1.9663270300000002,9.72587,189.53,0.0,246.27826883226027,4797.095212900357,101.24191870205999,-0.0,2.79584676398,-0.0,-0.0,-0.0,1.4638029528603451,2.7958467639783224,0.0,-97.78255343421601,0.0,101.24191870205999,0.0,99.7781157492,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-101.24191870205999,-0.0,-97.782553434216,0.0,0.0,0.0,-0.0,0.0,0.0,500.0,36.53321309105918,999922.2878567959
0.768003997460805,2.099844401012148,0.65999887140193,0.7222544452570503,1.428002868862735,2.8220988462691983,0.0,0.0,0.0,2.623106905799999,1.973481881,9.72587,189.53,0.0,-233.13441863473082,19145.912538198245,404.071387921664,-0.0,2.822098846268,-0.0,-0.0,-0.0,1.428002868862735,2.8220988462691983,-500.0,99.34348464,0.0,404.071387921664,500.0,-0.0,99.34348464,-0.0,-0.0,0.0,-0.0,-0.0,-404.071387921664,-500.0,0.0,-97.3566149472,0.0,0.0,-0.0,0.0,0.0,625.0,11.69730539784609,999922.2878567959
0.754803928754445,2.1193778373006333,0.64799889192189,0.7289730912594415,1.402802820676335,2.848350928560075,0.0,0.0,0.0,2.632751557599999,1.9806367320000002,9.72587,194.87,0.0,-232.12087989006326,19705.634320889076,404.487798447972,-0.0,2.84835092856,-0.0,-0.0,-0.0,1.402802820676335,2.848350928560075,-500.0,46.78917480216277,52.103686802554876,404.487798447972,500.0,-0.0,98.8928616048,-0.0,-0.0,0.0,-0.0,52.103686802637235,-404.487798447972,-500.0,0.0,-96.915004372704,0.0,0.0,-0.0,0.0,-52.103686802637235,750.0,-0.0,999909.2619350953
0.7458038819092051,2.197511582454574,0.63999890560187,0.7558476752690062,1.385802787511075,2.95335925772358,0.0,0.0,0.0,2.635769828199999,1.9828787490000002,9.72587,194.87,0.0,-149.73787302424222,21356.19699847148,438.368081253584,-0.0,2.953359257724,-0.0,-0.0,-0.0,1.385802787511075,2.95335925772358,-500.0,0.0,64.3037974836,438.368081253584,500.0,-0.0,64.3037974836,-0.0,-0.0,0.0,-0.0,64.3037974836,-438.368081253584,-500.0,0.0,-63.01772153392799,0.0,0.0,-0.0,0.0,-64.3037974836,875.0,-0.0,999893.1859857244
0.741603860048085,2.275645327608514,0.63719891038986,0.782722259278571,1.3788027704379449,3.058367586887085,0.0,0.0,0.0,2.6387880987999996,1.985120766,9.72587,194.87,0.0,120.53816113326009,2412.682063031083,49.523930066836,-0.0,3.058367586888,-0.0,-0.0,-0.0,1.3788027704379449,3.058367586887085,0.0,-47.182224750471995,0.0,49.523930066836,0.0,48.1451272964,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-49.523930066836,-0.0,-47.182224750471995,0.0,0.0,0.0,-0.0,0.0,0.0,875.0,11.795556187617999,999893.1859857244
0.7362038319409501,2.353779072762454,0.63999890560187,0.8095968432881356,1.37620273754282,3.16337591605059,0.0,0.0,0.0,2.6418063694000002,1.987362783,9.72587,194.87,0.0,240.17046847928563,4809.581179880869,98.723891412344,-0.0,3.163375916052,-0.0,-0.0,-0.0,1.37620273754282,3.16337591605059,0.0,-95.40073490130399,0.0,98.723891412344,0.0,97.3476886748,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-98.723891412344,-0.0,-95.40073490130399,0.0,0.0,0.0,-0.0,0.0,0.0,875.0,35.645728117387804,999893.1859857244
0.7308038038338,2.4319128179163947,0.6507988871339001,0.8364714272977003,1.3816026909677,3.268384245214095,0.0,0.0,0.0,2.6448246400000004,1.9896048,9.142769999999999,193.99,0.0,-215.38271768221472,19676.016052021216,405.711965606912,-0.0,3.268384245216,-0.0,-0.0,-0.0,1.3816026909677,3.268384245214095,-500.0,97.6220786572,0.0,405.711965606912,500.0,-0.0,97.6220786572,-0.0,-0.0,0.0,-0.0,-0.0,-405.711965606912,-500.0,0.0,-95.669637084056,0.0,0.0,-0.0,0.0,0.0,1000.0,11.240172807359684,999893.1859857244
0.7266037819726799,2.617480462657003,0.67079885293396,0.9002985643204164,1.39740263490664,3.5177790269774194,0.0,0.0,0.0,2.6502198144,1.993615808,9.142769999999999,193.99,0.0,222.82978750852234,4724.985307586271,97.427399506908,-0.0,3.517779026976,-0.0,-0.0,-0.0,1.39740263490664,3.5177790269774194,0.0,-94.10939693456,0.0,97.427399506908,0.0,96.029996872,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-97.427399506908,-0.0,-94.10939693456,0.0,0.0,0.0,-0.0,0.0,0.0,1000.0,34.76751080082688,999893.1859857244
0.721203753865545,2.8030481073976117,0.6987988050540401,0.9641257013431325,1.420002558919585,3.7671738087407443,0.0,0.0,0.0,2.6556149888,1.9976268160000001,9.142769999999999,193.99,0.0,0.8037647539148403,13.856912371813024,0.28572426149415997,-0.0,3.76717380874,-0.0,-0.0,-0.0,1.420002558919585,3.7671738087407443,0.0,1.1574268341080085,0.0,0.28572426149415997,0.0,-0.0,1.157426834108,-0.0,-0.0,0.0,-0.0,-0.0,-0.28572426149415997,-0.0,0.0,-1.13427829742584,0.0,0.0,-0.0,0.0,0.0,1000.0,34.47811932478907,999893.1859857244
0.721203753865545,2.9886157521382204,0.73639874075815,1.0279528383658485,1.457602494623695,4.016568590504069,0.0,0.0,0.0,2.6610101632000003,2.0016378240000003,9.142769999999999,193.99,0.0,230.49663369142752,4887.23603504901,100.772947781824,-0.0,4.01656859052,-0.0,-0.0,-0.0,1.457602494623695,4.016568590504069,0.0,-97.329038381456,0.0,100.772947781824,0.0,99.3153452872,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-100.772947781824,-0.0,-97.329038381456,0.0,0.0,0.0,-0.0,0.0,0.0,1000.0,58.810344442033745,999893.1859857244
0.72300376323459,3.1741833968788287,0.7775986703062701,1.0917799753885646,1.50060243354086,4.265963372267393,0.0,0.0,0.0,2.6664053376,2.0056488320000003,9.30937,195.55,0.0,-215.692786920854,19909.38378103234,407.248965093988,-0.0,4.26596337228,-0.0,-0.0,-0.0,1.50060243354086,4.265963372267393,-500.0,96.1751401424,0.0,407.248965093988,500.0,-0.0,96.1751401424,-0.0,-0.0,0.0,-0.0,-0.0,-407.248965093988,-500.0,0.0,-94.25163733955199,0.0,0.0,-0.0,0.0,0.0,1125.0,34.7665005960893,999893.1859857244
0.7308038038338,3.555085404504288,0.81759860190639,1.2227935724351924,1.54840240574019,4.77787897693948,0.0,0.0,0.0,2.67030633195,2.00855166775,9.30937,195.55,0.0,-62.72692410402264,23122.11141673399,472.9657155046584,-0.0,4.77787897692,-0.0,-0.0,-0.0,1.54840240574019,4.77787897693948,-500.0,29.166007041919997,0.0,472.9657155046584,500.0,-0.0,29.16600704192,-0.0,-0.0,0.0,-0.0,-0.0,-472.9657155046584,-500.0,0.0,-28.5826869010816,0.0,0.0,-0.0,0.0,0.0,1250.0,27.474964069108704,999893.1859857244
0.73980385067904,3.9359874121297476,0.8483985492384799,1.3538071694818201,1.5882023999175199,5.2897945816115675,0.0,0.0,0.0,2.6742073263000004,2.0114545035,9.30937,195.55,0.0,-223.41885402857645,19746.231942547627,403.911673588292,-0.0,5.2897945816,-0.0,-0.0,-0.0,1.5882023999175199,5.2897945816115675,-500.0,99.6699273588,0.0,403.911673588292,500.0,-0.0,99.6699273588,-0.0,-0.0,0.0,-0.0,-0.0,-403.911673588292,-500.0,0.0,-97.676528811624,0.0,0.0,-0.0,0.0,0.0,1375.0,2.5574547544446347,999893.1859857244
0.7530039193853999,4.316889419755207,0.8683985150385402,1.4848207665284479,1.6214024344239402,5.801710186283655,0.0,0.0,0.0,2.6781083206500003,2.01435733925,9.30937,195.55,0.0,-222.83260114388617,19758.11647906743,404.154773286984,-0.0,5.80171018628,-0.0,-0.0,-0.0,1.6214024344239402,5.801710186283655,-500.0,10.229808787959513,89.2259352398105,404.154773286984,500.0,-0.0,99.455744028,-0.0,-0.0,0.0,-0.0,89.22593524004049,-404.154773286984,-500.0,0.0,-97.46662914744,0.0,0.0,-0.0,0.0,-89.22593524004049,1500.0,-0.0,999870.8795019145
0.76980400682985,4.6977914273806665,0.8819984917825802,1.6158343635750756,1.65180249861243,6.313625790955742,0.0,0.0,0.0,2.682009315,2.0172601749999997,9.821069999999999,200.56,0.0,-211.95869966591127,20736.349263721717,413.568992096564,-0.0,6.31362579096,-0.0,-0.0,-0.0,1.65180249861243,6.313625790955742,-500.0,0.0,89.8804187776,413.568992096564,500.0,-0.0,89.8804187776,-0.0,-0.0,0.0,-0.0,89.8804187776,-413.568992096564,-500.0,0.0,-88.082810402048,0.0,0.0,-0.0,0.0,-89.8804187776,1625.0,-0.0,999848.4093972201
0.8112042223179751,5.032301523820974,0.89639846715862,1.7308911763660244,1.707602689476595,6.763192700186998,0.0,0.0,0.0,2.6845639012499998,2.0191623062499997,9.821069999999999,200.56,0.0,-234.50827152344914,20275.488203030727,404.3775070409,-0.0,6.7631927002,-0.0,-0.0,-0.0,1.707602689476595,6.763192700186998,-500.0,0.0,99.31642413139343,404.3775070409,500.0,-0.0,99.3164241312,-0.0,-0.0,0.0,-0.0,99.3164241312,-404.3775070409,-500.0,0.0,-97.33009564857599,0.0,0.0,-0.0,0.0,-99.3164241312,1750.0,-0.0,999823.5802911873
0.8982046751553301,5.366811620261281,0.9231984213307,1.845947989156973,1.82140309648603,7.212759609418254,0.0,0.0,0.0,2.6871184874999994,2.0210644374999998,9.821069999999999,200.56,0.0,243.18989410300637,4960.386344727052,98.930720876088,-0.0,7.2127596094,-0.0,-0.0,-0.0,1.82140309648603,7.212759609418254,0.0,-95.167131424008,0.0,98.930720876088,0.0,97.1093177796,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-98.930720876088,-0.0,-95.167131424008,0.0,0.0,0.0,-0.0,0.0,0.0,1750.0,23.791782856002,999823.5802911873
1.05060546840147,5.701321716701589,0.96879834335483,1.9610048019479218,2.0194038117563,7.662326518649511,0.0,0.0,0.0,2.6896730737499994,2.02296656875,14.628669999999998,200.56,0.0,368.7884101696413,5051.910617667917,100.75609528655599,-0.0,7.66232651864,-0.0,-0.0,-0.0,2.0194038117563,7.662326518649511,0.0,-96.76195764530401,0.0,100.75609528655599,0.0,98.7366914748,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-100.75609528655599,-0.0,-96.761957645304,0.0,0.0,0.0,-0.0,0.0,0.0,1750.0,47.98224847554515,999823.5802911873
1.280406664516695,6.035831813141896,1.03039823801901,2.0760616147388706,2.310804902535705,8.111893427880766,0.0,0.0,0.0,2.692227659999999,2.0248687,14.521569999999999,202.95,0.0,-333.51088700511525,20703.146565348256,408.04427820346405,-0.0,8.11189342788,-0.0,-0.0,-0.0,2.310804902535705,8.111893427880766,-500.0,96.1903333664,0.0,408.04427820346405,500.0,-0.0,96.1903333664,-0.0,-0.0,0.0,-0.0,-0.0,-408.04427820346405,-500.0,0.0,-94.26652669907199,0.0,0.0,-0.0,0.0,0.0,1875.0,23.934617151696674,999823.5802911873
1.558808113596225,5.9406063112355305,1.10759810600724,2.0433082154772135,2.666406219603465,7.983914526712744,0.0,0.0,0.0,2.697533305349999,2.02882223075,14.521569999999999,202.95,0.0,-342.5283108156096,20577.192744265536,405.561818068796,-0.0,7.98391452672,-0.0,-0.0,-0.0,2.666406219603465,7.983914526712744,-500.0,95.73837286831808,3.347941571281922,405.561818068796,500.0,-0.0,99.0863144396,-0.0,-0.0,0.0,-0.0,3.347941571281922,-405.561818068796,-500.0,0.0,-97.104588150808,0.0,0.0,-0.0,0.0,-3.347941571281922,2000.0,-0.0,999822.7433057944
1.8450096032749799,5.845380809329166,1.1983979507395,2.0105548162155564,3.04340755401448,7.855935625544722,0.0,0.0,0.0,2.702838950699999,2.0327757615,14.521569999999999,202.95,0.0,352.33714098526855,4919.788168741532,96.965521926416,-0.0,7.85593562556,-0.0,-0.0,-0.0,3.04340755401448,7.855935625544722,0.0,-92.04367208495201,0.0,96.965521926416,0.0,93.9221143724,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-96.965521926416,-0.0,-92.04367208495201,0.0,0.0,0.0,-0.0,0.0,0.0,2000.0,23.010918021238002,999822.7433057944
2.09941092743388,5.750155307422801,1.30399777016381,1.9778014169538998,3.40340869759769,7.727956724376702,0.0,0.0,0.0,2.708144596049999,2.03672929225,14.521569999999999,202.95,0.0,362.8682725919845,5067.040297285687,99.86775653679601,-0.0,7.72795672436,-0.0,-0.0,-0.0,3.40340869759769,7.727956724376702,0.0,-94.535060882416,0.0,99.86775653679601,0.0,96.4643478392,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-99.86775653679601,-0.0,-94.535060882416,0.0,0.0,0.0,-0.0,0.0,0.0,2000.0,46.64466023092398,999822.7433057945
2.289611917430025,5.654929805516436,1.43359754854819,1.9450480176922427,3.723209465978215,7.599977823208679,0.0,0.0,0.0,2.713450241399999,2.040682823,15.414069999999999,202.58,0.0,-360.2322175964958,20584.139088119162,406.439709509708,-0.0,7.5999778232,-0.0,-0.0,-0.0,3.723209465978215,7.599977823208679,-500.0,99.26887750640002,0.0,406.439709509708,500.0,-0.0,99.2688775064,-0.0,-0.0,0.0,-0.0,-0.0,-406.439709509708,-500.0,0.0,-97.283499956272,0.0,0.0,-0.0,0.0,0.0,2125.0,21.827394209663748,999822.7433057945
2.4192125920015353,5.527962469641283,1.60199726058468,1.9013768186767002,4.021209852586216,7.429339288317983,0.0,0.0,0.0,2.720348349399999,2.045828883,15.414069999999999,202.58,0.0,-354.14837659440917,20664.18590433179,408.02025677424797,-0.0,7.42933928832,-0.0,-0.0,-0.0,4.021209852586216,7.429339288317983,-500.0,87.30948952907815,10.650666673321851,408.02025677424797,500.0,-0.0,97.9601562024,-0.0,-0.0,0.0,-0.0,10.650666673321851,-408.02025677424797,-500.0,0.0,-96.000953078352,0.0,0.0,-0.0,0.0,-10.650666673321851,2250.0,-0.0,999820.0806391261
2.49841300423968,5.40099513376613,1.82239688370133,1.8577056196611574,4.32080988794101,7.258700753427287,0.0,0.0,0.0,2.7272464573999993,2.050974943,15.414069999999999,202.58,0.0,371.17664327078637,4874.387211803933,96.24616866036,-0.0,7.25870075344,-0.0,-0.0,-0.0,4.32080988794101,7.258700753427287,0.0,-90.086851596952,0.0,96.24616866036,0.0,91.9253587724,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-96.24616866036,-0.0,-90.086851596952,0.0,0.0,0.0,-0.0,0.0,0.0,2250.0,22.521712899238,999820.0806391261
2.53801321035876,5.274027797890977,2.09919641037414,1.8140344206456147,4.6372096207329,7.088062218536591,0.0,0.0,0.0,2.7341445653999994,2.056121003,15.414069999999999,202.58,0.0,403.031179265027,5293.126365050896,104.51429292232,-0.0,7.08806221852,-0.0,-0.0,-0.0,4.6372096207329,7.088062218536591,0.0,-97.879541635568,0.0,104.51429292232,0.0,99.8770833016,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-104.51429292232,-0.0,-97.87954163556799,0.0,0.0,0.0,-0.0,0.0,0.0,2250.0,46.9915757864171,999820.0806391261
2.5494132696960747,5.147060462015824,2.39839589874301,1.7703632216300722,4.947809168439084,6.917423683645896,0.0,0.0,0.0,2.7410426733999995,2.061267063,19.32917,211.65,0.0,326.62280028214656,3573.4153494852917,67.53442663804,-0.0,6.91742368364,-0.0,-0.0,-0.0,4.947809168439084,6.917423683645896,0.0,-61.334885120208,0.0,67.53442663804,0.0,62.5866174696,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-67.53442663804,-0.0,-61.334885120208,0.0,0.0,0.0,-0.0,0.0,0.0,2250.0,62.32525007489332,999820.0806391261
